FEATURE_ID	FEATURE_NAME	MEAN_POS	MEDIAN_ALL	MEDIAN_0	MEDIAN_1	FOLD_CHANGE	LOG2_FOLD_CHANGE
241	merged241	8.0399999999999991	0.0	0.0	0.00059595000000000004	inf	inf
276	merged276	11.4	0.0	0.0	0.00075443000000000005	inf	inf
263	merged263	12.52	0.028030300000000001	0.013036005	0.10361281999999999	7.9482034565037365	2.9906288028759751
135	merged135	13.84	0.0	0.0	0.0017574699999999999	inf	inf
269	merged269	19.18	0.026054589999999999	0.00156325	0.12683089	81.132825843595072	6.3422138330063786
239	merged239	20.780000000000001	0.0	0.0	0.00068073999999999999	inf	inf
157	merged157	21.379999999999999	0.0	0.0	0.0	nan	nan
69	merged69	21.539999999999999	0.0	0.0	0.0	nan	nan
4	merged4	21.719999999999999	0.60019268000000003	0.38818560499999999	0.76376924999999996	1.967536251118843	0.97639021709366691
194	merged194	22.899999999999999	0.01237766	0.0014255750000000001	0.065972219999999998	46.277621310699189	5.5322428061034525
96	merged96	23.84	0.01237766	0.0014255750000000001	0.065972219999999998	46.277621310699189	5.5322428061034525
281	merged281	24.600000000000001	0.0	0.0	0.0	nan	nan
261	merged261	29.260000000000002	0.13398373999999999	0.062862265000000001	0.18892793999999999	3.0054268645903863	1.5875699132964165
50	merged50	29.82	0.0	0.0	0.0	nan	nan
13	merged13	30.34	0.0	0.0	0.00070821999999999997	inf	inf
161	merged161	32.240000000000002	0.0074983000000000003	0.000671665	0.053714289999999998	79.971846083985312	6.3214202865894693
73	merged73	32.240000000000002	0.0074983000000000003	0.000671665	0.053714289999999998	79.971846083985312	6.3214202865894693
253	merged253	32.960000000000001	0.0011904800000000001	0.0	0.0037369199999999999	inf	inf
151	merged151	39.840000000000003	0.0	0.0	0.0	nan	nan
65	merged65	39.920000000000002	0.0	0.0	0.0	nan	nan
324	merged324	40.460000000000001	0.0069444399999999996	0.00053584500000000007	0.048000000000000001	89.578142933124312	6.4850748525194257
302	merged302	46.020000000000003	0.0	0.0	0.0	nan	nan
7	merged7	46.539999999999999	0.01834618	0.0039764099999999997	0.10967185	27.580619201742277	4.7855829414874442
55	merged55	46.840000000000003	0.59055877000000001	0.38265408499999998	0.74233128999999998	1.9399539142513009	0.95602238000475259
23	merged23	47.079999999999998	0.59055877000000001	0.38318666499999998	0.74233128999999998	1.9372576287329832	0.95401582538164953
200	merged200	51.520000000000003	0.0	0.0	0.00068165999999999995	inf	inf
31	merged31	54.299999999999997	0.0092101600000000002	0.001391485	0.06072106	43.637595805919574	5.4474997140918786
222	merged222	54.619999999999997	0.0	0.0	0.0	nan	nan
240	merged240	55.119999999999997	0.00032679999999999997	0.0	0.0020818899999999999	inf	inf
265	merged265	57.100000000000001	0.00333016	0.00091524	0.0071513699999999998	7.8136554346400944	2.9659976371831656
235	merged235	58.0	0.0083260299999999999	0.0030124599999999998	0.039293509999999997	13.043661990532653	3.7052770560127355
124	merged124	58.119999999999997	0.0083260299999999999	0.0030124599999999998	0.039293509999999997	13.043661990532653	3.7052770560127355
99	merged99	59.200000000000003	0.0	0.0	0.0029895400000000002	inf	inf
133	merged133	61.020000000000003	0.2320333	0.14692336	0.40335051999999999	2.7453123859949837	1.4569703212099927
184	merged184	62.380000000000003	0.0	0.0	0.0	nan	nan
132	merged132	62.740000000000002	0.0	0.0	0.0	nan	nan
250	merged250	63.039999999999999	0.0022108800000000001	0.0	0.0066006600000000004	inf	inf
19	merged19	63.539999999999999	0.0	0.0	0.0	nan	nan
