FEATURE_ID	FEATURE_NAME	MEAN_POS	MEDIAN_ALL	MEDIAN_0	MEDIAN_1	FOLD_CHANGE	LOG2_FOLD_CHANGE
37	merged37	133.46000000000001	0.0	0.0	0.0025906700000000002	inf	inf
263	merged263	134.78	0.028030300000000001	0.013036005	0.10361281999999999	7.9482034565037365	2.9906288028759751
191	merged191	135.75999999999999	0.0027027000000000002	0.0	0.01226994	inf	inf
72	merged72	136.97999999999999	0.0	0.0	0.0	nan	nan
115	merged115	139.40000000000001	0.0	0.0	0.0	nan	nan
175	merged175	139.72	0.0	0.0	0.0	nan	nan
189	merged189	140.30000000000001	0.0	0.0	0.0	nan	nan
4	merged4	142.90000000000001	0.60019268000000003	0.38818560499999999	0.76376924999999996	1.967536251118843	0.97639021709366691
181	merged181	144.28	0.0	0.0	0.0	nan	nan
271	merged271	144.36000000000001	0.0	0.0	0.0	nan	nan
216	merged216	146.38	0.0	0.0	0.0	nan	nan
236	merged236	146.63999999999999	0.0	0.0	0.00143472	inf	inf
58	merged58	147.53999999999999	0.0	0.0	0.0	nan	nan
60	merged60	147.86000000000001	0.0	0.0	0.0	nan	nan
56	merged56	148.09999999999999	0.0	0.0	0.0	nan	nan
317	merged317	148.16	0.0	0.0	0.0	nan	nan
331	merged331	148.25999999999999	0.0	0.0	0.00096338999999999995	inf	inf
152	merged152	148.41999999999999	0.00073099000000000005	0.0	0.00303951	inf	inf
211	merged211	149.22	0.0	0.0	0.0	nan	nan
55	merged55	149.36000000000001	0.59055877000000001	0.38265408499999998	0.74233128999999998	1.9399539142513009	0.95602238000475259
8	merged8	149.56	0.0	0.0	0.0	nan	nan
328	merged328	149.81999999999999	0.0	0.0	0.0	nan	nan
147	merged147	150.90000000000001	0.0	0.0	0.0	nan	nan
173	merged173	151.13999999999999	0.0	0.0	0.0025906700000000002	inf	inf
199	merged199	151.62	0.0	0.0	0.0	nan	nan
6	merged6	151.84	0.0	0.0	0.0	nan	nan
23	merged23	151.97999999999999	0.59055877000000001	0.38318666499999998	0.74233128999999998	1.9372576287329832	0.95401582538164953
14	merged14	152.56	0.00101549	0.0	0.0034698099999999998	inf	inf
17	merged17	152.78	0.0	0.0	0.0	nan	nan
288	merged288	153.02000000000001	0.0	0.0	0.0	nan	nan
258	merged258	153.78	0.0	0.0	0.0	nan	nan
287	merged287	153.84	0.0	0.0	0.0	nan	nan
89	merged89	153.94	0.0	0.0	0.0	nan	nan
257	merged257	154.13999999999999	0.0	0.0	0.0	nan	nan
207	merged207	154.19999999999999	0.0	0.0	0.0	nan	nan
240	merged240	154.41999999999999	0.00032679999999999997	0.0	0.0020818899999999999	inf	inf
272	merged272	154.5	0.0	0.0	0.0032312899999999999	inf	inf
11	merged11	154.56	0.0	0.0	0.0025906700000000002	inf	inf
12	merged12	154.58000000000001	0.0036764699999999998	0.0020866399999999998	0.00730994	3.5032109036537209	1.8086778452613514
109	merged109	154.68000000000001	0.0	0.0	0.0	nan	nan
196	merged196	155.25999999999999	0.0	0.0	0.0	nan	nan
107	merged107	155.80000000000001	0.0	0.0	0.0	nan	nan
13	merged13	155.86000000000001	0.0	0.0	0.00070821999999999997	inf	inf
59	merged59	156.40000000000001	0.0	0.0	0.0	nan	nan
80	merged80	156.75999999999999	0.0	0.0	0.0	nan	nan
65	merged65	156.75999999999999	0.0	0.0	0.0	nan	nan
268	merged268	157.13999999999999	0.0	0.0	0.0	nan	nan
90	merged90	157.13999999999999	0.00101549	0.0	0.0034698099999999998	inf	inf
192	merged192	157.41999999999999	0.0	0.0	0.0	nan	nan
340	merged340	158.0	0.0	0.0	0.0	nan	nan
323	merged323	158.12	0.0	0.0	0.00094786999999999996	inf	inf
244	merged244	158.38	0.0	0.0	0.0	nan	nan
70	merged70	158.44	0.0	0.0	0.0	nan	nan
118	merged118	159.03999999999999	0.0	0.0	0.0	nan	nan
140	merged140	159.12	0.0	0.0	0.0	nan	nan
241	merged241	159.18000000000001	0.0	0.0	0.00059595000000000004	inf	inf
108	merged108	159.19999999999999	0.0	0.0	0.0	nan	nan
125	merged125	159.34	0.0	0.0	0.0014771000000000001	inf	inf
201	merged201	159.78	0.0	0.0	0.0015592500000000001	inf	inf
139	merged139	159.94	0.0	0.0	0.0	nan	nan
36	merged36	160.0	0.0	0.0	0.0	nan	nan
332	merged332	160.09999999999999	0.0	0.0	0.0	nan	nan
261	merged261	160.46000000000001	0.13398373999999999	0.062862265000000001	0.18892793999999999	3.0054268645903863	1.5875699132964165
221	merged221	160.81999999999999	0.0	0.0	0.00037879	inf	inf
213	merged213	160.86000000000001	0.0	0.0	0.0	nan	nan
64	merged64	160.91999999999999	0.0	0.0	0.0	nan	nan
305	merged305	160.94	0.0	0.0	0.0	nan	nan
318	merged318	161.31999999999999	0.0	0.0	0.0	nan	nan
223	merged223	161.36000000000001	0.0	0.0	0.00078823000000000001	inf	inf
269	merged269	161.56	0.026054589999999999	0.00156325	0.12683089	81.132825843595072	6.3422138330063786
280	merged280	161.72	0.0	0.0	0.0	nan	nan
168	merged168	161.88	0.0	0.0	0.0	nan	nan
3	merged3	161.90000000000001	0.0	0.0	0.0	nan	nan
20	merged20	161.91999999999999	0.0	0.0	0.0	nan	nan
233	merged233	162.02000000000001	0.0	0.0	0.0	nan	nan
308	merged308	162.18000000000001	0.0	0.0	0.0	nan	nan
34	merged34	162.68000000000001	0.0	0.0	0.0	nan	nan
246	merged246	162.88	0.017271160000000001	0.0039593149999999997	0.033846149999999998	8.5484862911892598	3.0956689798194321
117	merged117	162.90000000000001	0.0	0.0	0.00078823000000000001	inf	inf
242	merged242	162.91999999999999	0.0	0.0	0.0	nan	nan
132	merged132	163.06	0.0	0.0	0.0	nan	nan
162	merged162	163.40000000000001	0.0	0.0	0.00128535	inf	inf
247	merged247	163.78	0.00719632	0.00228619	0.019736839999999999	8.6330707421517889	3.1098738104459631
228	merged228	163.84	0.0	0.0	0.0	nan	nan
255	merged255	164.06	0.00068165999999999995	0.0	0.00482315	inf	inf
296	merged296	164.18000000000001	0.0	0.0	0.0	nan	nan
212	merged212	164.18000000000001	0.0	0.0	0.0	nan	nan
88	merged88	164.46000000000001	0.0	0.0	0.0	nan	nan
112	merged112	164.63999999999999	0.0	0.0	0.0	nan	nan
79	merged79	164.78	0.0	0.0	0.0	nan	nan
